year	pages	words
1688	1	328
1699	14	5167
	1	835
1681	4	3513
1674	83	25724
1698	1	851
1677	1	571
1679	6	1075
1699	30	4767
1690	192	37208
1672	4	807
1680	1	583
1689	6	3105
1700	17	4755
1689	36	5334
1689	1	744
1689	70	9563
1671	382	78657
1682	1	331
	1	612
1685	1	620
1680	37	15138
1675	1	862
1685	1	591
1689	19	6534
1675	1	1238
1697	1	399
1695	1	862
1674	1	855
1700	1	946
1679	1	461
1684	2	1071
1686	2	1231
1670	1	1171
1684	439	122023
1670	493	133737
1688	16	5794
1674	14	4321
1697	14	5140
1676	15	3232
1679	6	1549
1693	129	30038
1677	78	16925
1671	161	19950
1679	85	22072
1677	112	22491
1692	122	11904
1694	194	39433
1682	2	1416
1689	10	1956
1683	130	62470
1684	80	10315
1685	222	29922
1698	44	13630
1688	1	586
1696	156	29201
1685	258	53163
1679	27	4075
1696	74	43796
1679	32	11497
1675	10	1701
1692	49	24376
1681	148	79773
1691	1	475
1679	2	1123
1681	112	80064
1686	300	72810
1688	32	30110
1685	2	908
1700	8	4661
1690	1	314
1689	1	901
1691	54	23734
1679	51	20257
1673	86	26295
1686	23	2709
1682	18	3305
1684	7	903
1694	9	1478
1689	20	2800
1695	14	1788
1687	39	8748
1688	8	1159
1691	142	89408
1695	168	34262
1696	47	7084
1685	7	1601
1696	88	10894
1691	36	9062
1682	46	7258
1689	8	1341
1685	10	2131
1699	41	5917
1659	15	5485
1648	25	4851
1643	12	1972
1650	10	2567
1652	47	13624
1679	549	330238
1660	15	5481
1643	9	2379
1647	27	8110
1645	21	3353
1642	259	19610
1642	178	42417
1647	192	16651
1641	46	8017
1647	66	17019
1642	9	4097
1647	10	2353
	8	1225
1644	48	18295
1643	114	41586
1652	27	4870
1646	24	7681
1646	18	9556
1646	31	9437
1653	14	6608
1643	8	1672
1642	74	32992
1641	8	1413
1642	8	790
1651	122	11844
1645	12	3520
1660	1	527
1641	8	680
1649	56	15279
1642	57	27673
	18	4828
1648	8	1919
1648	10	1251
1641	9	1321
1647	10	1179
1647	16	5481
1659	52	20914
1645	10	2555
1648	8	1593
1660	10	2431
1648	40	12834
1645	39	12559
1649	74	30319
1648	8	1626
1647	49	14300
	8	1110
1643	17	3205
	7	1037
1646	8	1359
1647	16	2468
1650	22	8501
1649	68	24876
1650	23	7840
1651	54	29607
1661	1	488
1662	42	11830
1669	20	4070
1669	13	4059
1661	29	4661
1663	71	24543
1664	35	10725
1658	143	49486
1668	17	4159
1664	14	4112
1662	41	12425
1664	95	17133
1661	17	7072
1666	1	516
1655	309	66953
1665	1	657
1655	460	77019
1664	344	56448
1664	217	36482
	4	5936
1655	172	62098
1648	24	4275
1662	10	1657
1664	7	1801
1664	15	5069
1665	399	81813
1661	58	27298
1666	357	53967
1669	444	70733
1657	238	65711
1661	172	62064
1669	214	48520
1650	26	7109
1664	32	10053
1642	159	85252
1665	242	67164
1660	192	49067
1651	776	273846
1662	54	20135
1662	270	72152
1661	82	11832
1662	36	9774
1648	98	32724
1655	360	84783
1658	375	54206
1661	166	66574
1654	184	97668
1667	18	2572
1660	420	60975
1663	47	12888
1690	2	532
1658	552	114906
1662	606	121926
1669	412	109454
1690	1	490
1661	106	45706
1686	16	1662
1662	266	46638
1691	4	1181
1689	1	578
1656	576	159236
1658	558	210413
1646	796	343318
1658	450	163983
1691	4	1026
1691	1	452
1659	516	203727
1689	1	259
1664	416	159701
1680	1	327
1687	24	2427
1680	1	337
1689	1	600
1683	143	28078
1658	331	132080
1688	50	7618
1694	146	23343
1682	2	1029
1660	6	1769
1691	38	5103
1671	18	4037
1695	54	24248
1696	2	725
1689	29	12405
1696	76	11556
1700	105	20807
1693	1	350
1696	178	29937
1689	18	5548
1694	178	18920
1693	18	5277
1694	28	5780
1699	42	18069
1689	66	34280
1692	34	6059
1694	27	8302
1689	78	34079
1698	218	36425
1695	8	6578
1689	80	18372
1696	70	27947
1698	225	42026
1680	173	38782
1695	29	23543
1681	48	8779
1683	41	9076
1690	41	11271
1683	86	27452
1672	14	4045
1690	2	813
1694	123	46200
1679	180	36110
1685	9	3953
1684	122	33083
1670	19	4178
1676	115	21925
1684	322	88430
	292	34715
1680	1	577
1699	204	58812
1671	22	2417
1679	4	927
1687	192	25285
1693	381	85085
1696	16	1222
1684	1	1030
1696	13	2765
1684	117	26079
1692	448	114385
1684	198	33328
1693	421	82661
1672	828	582101
1682	46	9928
1690	20	4557
1685	6	2463
1670	18	4964
1672	44	7560
1685	44	16725
1692	10	1333
1678	32	6788
1691	85	15161
1695	286	63161
1695	15	1996
1698	34	8462
1696	28	11995
1700	336	67954
1675	217	58983
1689	2	960
1689	10	959
1690	1	825
1681	9	1113
1696	198	35764
1689	1	298
1695	34	11085
1690	1	363
1675	274	56603
1679	146	29475
1700	1	574
1685	1	707
1688	25	12587
1689	1	395
1671	250	39995
1692	32	4029
1699	1	583
1696	3	1435
1683	22	14220
1689	2	842
1688	8	4578
1689	1	842
1680	21	5630
1694	219	34816
1687	13	4214
1675	1	586
1692	1	1024
1690	1	597
1682	1	334
	4	4026
1689	38	12689
1691	1	524
1690	1	514
1675	42	10131
1691	6	777
1698	39	3198
1698	24	3084
1700	1	237
1698	40	3582
1682	1	418
1699	32	2943
1700	1	121
1690	1	634
	6	796
1670	110	17602
1698	38	11773
1689	364	73319
1687	244	23511
1671	166	37394
1686	426	63117
1700	1	186
1700	271	102875
1675	39	10206
1682	174	15474
1690	218	31650
1681	85	11825
1689	2	1337
1681	1	625
1697	50	46350
1676	392	110937
1696	97	13282
1684	1	404
1698	64	9451
1692	527	212240
1689	18	5790
1685	254	46827
1689	38	10688
1673	152	56379
1672	102	28410
1672	262	69619
1674	338	84429
1674	184	30356
1688	198	66032
1684	1	4266
1683	42	12119
1684	41	13126
1693	180	32556
1678	250	69707
1697	43	12306
1685	8	1593
1695	59	16976
1695	4	2408
1671	81	24131
1671	242	30307
1685	256	32887
1684	226	28167
1676	330	40876
1677	228	29846
1695	32	6994
1693	23	2571
1687	119	16388
1688	830	124207
1698	290	87980
1685	601	174787
1686	91	19131
1689	151	30067
1683	349	47465
1687	138	19303
1692	145	19117
1691	562	107701
1699	485	99190
1678	61	13534
1696	129	25233
1680	278	54250
1680	8	2236
1693	397	55736
	28	4911
1674	511	150796
1694	1	433
1679	120	43765
1678	40	10140
1681	12	4118
1670	146	25154
1671	210	46249
1680	104	46742
1683	82	12974
1684	44	23604
1673	10	2434
1674	10	2655
1672	122	21675
1689	164	37196
1682	189	66028
1691	94	48432
1693	184	35793
1681	211	42819
1671	63	22032
1691	600	154483
1681	268	110335
1671	36	7712
1683	464	125959
1672	36	14213
1671	304	74677
1670	520	130001
1691	388	102919
1683	62	29570
1692	49	16283
1671	262	63783
1680	194	49384
1683	48	19954
1683	424	128698
1682	56	20193
1680	470	240353
1671	25	7080
1671	110	9984
1691	95	29827
1689	307	117861
1684	40	9966
1691	38	14499
1690	1	2939
1681	26	3611
1676	24	7536
1674	211	58801
1699	128	18450
1697	76	28531
1672	190	31869
1682	74	14888
1696	206	34713
1680	70	18446
1677	206	60863
1678	84	14844
1680	90	35699
1682	192	38558
1691	82	29739
1682	154	53695
1691	107	49404
1675	320	86992
1679	379	97526
1670	660	250077
1660	10	1395
1675	430	105810
1648	16	5651
1646	8	1151
1642	36	11687
	12	2015
1659	33	12487
1644	9	2147
1681	158	28042
1692	227	40078
1647	68	13688
1649	4	3685
1642	8	1521
1658	57	21479
1642	8	1882
1660	69	11789
1652	48	17636
1660	1	1924
1655	15	7111
1642	48	15353
1647	53	18995
1660	1	806
1654	1	1018
1642	9	2464
1642	10	1867
1643	1	308
1655	120	32184
1651	156	22545
1647	1	189
1642	8	2034
1660	72	17723
1641	9	1969
1652	94	23343
1645	7	1419
1658	31	8214
1643	35	11236
1656	15	5076
1646	78	10151
1660	10	1639
1659	8	1392
1660	1	796
1643	160	42900
1659	8	866
1659	1	458
1660	81	34809
1651	10	2320
	33	4630
1658	1	927
1660	1	271
1645	200	30372
1647	48	12472
1648	8	1402
1653	36	13103
1646	56	20991
1659	8	925
1659	1	737
1660	15	1729
1657	10	3335
1648	48	13959
1660	183	33934
1642	8	1401
1657	176	29161
1658	8	4289
1660	88	18800
1657	17	7408
1655	78	20568
1657	18	6680
1685	615	537045
1661	24	8627
1660	324	43964
1653	602	126821
1656	248	54982
1662	442	178545
1657	704	139783
1656	348	76702
1665	8	1472
1661	53	21514
1660	412	51889
1661	40	21137
1668	5	4962
1661	65	21144
1660	438	83501
1657	22	4943
1664	14	4201
1652	344	56688
1651	466	194187
1656	49	15673
	142	10257
1669	48	18725
1667	672	271578
1665	201	66084
1663	15	4371
	368	211473
1668	24	7041
1661	198	48107
1642	190	34797
1691	24	9414
1644	425	80556
1665	25	10206
1644	360	68328
1682	9	3146
1647	394	94203
1643	353	66167
1662	32	5787
1648	414	252941
1676	73	21971
1672	146	30791
1654	326	44506
1681	3	2523
1648	721	122638
1667	462	89876
1654	479	342690
1689	14	2541
1690	242	67861
1675	9	2006
1684	84	36910
1671	234	48985
1696	266	55167
1682	278	109408
1681	234	94581
1689	366	123538
1680	74	12774
1672	206	42745
1680	40	13550
1682	43	8356
1675	242	52835
1684	142	36666
1693	26	7808
1680	509	142082
1681	297	81348
1694	521	142361
1672	108	18323
1681	406	210531
1693	14	7569
1700	162	28992
1679	138	66947
1679	156	114338
1675	530	163308
1680	12	3837
1694	9	2254
1697	62	20340
1697	35	9968
1680	38	11945
1695	68	21013
1679	58	17143
1690	84	20118
1683	1	1485
1693	195	65959
1696	60	16605
1696	1	830
1695	18	4597
1695	487	133478
1677	75	24492
1696	824	644959
1695	9	2167
1684	1	278
1688	10	721
1682	72	30693
1671	88	24976
1688	7	604
1689	10	926
1679	38	27570
1687	80	20615
1673	112	33529
1685	8	1401
1697	28	5127
1671	96	26836
1678	178	26372
1687	83	29324
1689	9	816
1689	162	23091
1688	238	30417
1689	40	7288
1682	72	23481
1685	24	5949
1688	10	706
1679	88	32016
1685	8	1319
1682	2	552
1688	18	1335
1690	66	26020
1684	308	41870
1698	572	144585
1687	10	957
1682	2	587
1677	90	31279
1688	12	1341
1699	64	14717
1699	33	12097
1696	4	1039
1682	68	26459
1694	6	1469
1684	1302	184022
1700	1	107
1695	29	7793
1692	254	70022
1675	70	17756
1683	97	19892
1684	85	7630
1674	168	47882
1697	578	78958
1699	286	64664
1696	38	7845
1697	154	33007
1699	94	15449
1675	24	8790
1692	8	2891
1698	193	28093
1682	264	26408
1689	58	14642
1689	196	24199
1700	335	99751
1689	33	11955
1681	8	528
1681	118	28932
1689	217	31051
1682	254	32966
1682	46	13863
1671	42	13560
1695	36	7551
1683	2	978
1690	37	7489
1693	1	713
1687	88	35438
1698	305	70971
1680	1	1233
1681	10	1617
1689	34	6778
1689	5	618
1691	8	1064
1695	2	1388
1680	74	26388
1672	72	17118
1692	85	34965
1677	253	41064
1681	38	7143
1676	258	41333
1680	374	97618
1655	58	19972
1696	329	53009
1700	369	59739
1660	26	9048
1676	407	65457
1700	332	68014
1698	374	67241
1641	8	1523
1660	54	13413
1657	16	9380
1660	18	2190
1692	301	63867
	7	571
1655	312	42895
1657	66	9732
1652	65	24696
1650	29	14853
1649	181	32029
1656	16	3485
1641	124	20500
1641	9	1950
1650	140	25859
1646	58	21011
1641	10	1848
1655	17	5688
	7	970
1650	22	8375
1687	540	142845
1651	10	2479
1641	10	1126
1656	15	5111
1656	50	13547
1647	20	5225
	10	2233
1648	36	13556
1644	28	8984
1660	10	1474
1641	10	2332
1641	43	9345
1641	81	30047
1659	12	5084
1641	38	3193
1653	17	5812
1644	56	22877
1694	1631	630721
1661	41	5694
1664	6	1901
1665	462	93700
1653	210	36984
1666	464	73144
1663	580	181114
1665	207	34089
1661	27	6626
1649	112	42207
1661	44	16190
1665	1010	176013
1662	18	4612
1657	584	142008
1641	109	10781
1643	268	72529
1656	463	112188
1665	197	36242
1654	290	67189
1661	52	11306
1662	8	2752
1658	246	46342
1669	145	16274
1662	8	1993
1658	338	72993
1658	494	104379
1641	454	55702
1662	23	8326
1664	10	2470
1644	119	48656
1667	68	18934
1645	276	114315
1662	225	56324
1656	320	83405
1667	98	23884
1655	248	49738
1661	38	14915
1662	95	29312
1641	148	42653
1662	27	5626
1651	327	68692
1665	1	534
1662	586	107469
1661	193	29542
1661	32	7388
1669	80	34913
1664	391	74345
1668	8	1447
1657	340	43941
1662	150	26015
1656	212	21461
1652	537	290345
1647	159	69443
1665	466	177010
1674	76	11666
1646	406	187502
1670	23	7500
	143	21854
1685	119	19965
1685	257	40345
1693	1	152
1683	21	2128
1692	2	578
1674	324	48178
1680	20	9968
1682	461	168483
1681	51	26633
1692	8	9207
1671	31	11797
1692	65	18892
1643	630	432624
1686	2	1018
1697	27	4650
1689	63	11004
1700	20	6308
1664	454	179840
1672	266	50244
1651	621	304785
1700	8	3889
1673	74	13483
1679	191	30610
1683	129	17212
1698	152	27545
1680	191	25260
1684	1	1021
1678	169	23379
1695	12	1275
1695	152	36073
1688	5	890
1690	1	986
1684	154	23362
1700	25	4885
1662	47	8397
1684	2	1265
	1	567
1686	312	60544
1682	9	2069
1694	1	1203
1676	5	2392
1693	1	1637
1676	9	991
1682	1	587
1692	8	4917
1675	15	1869
1687	388	93836
1693	292	74590
1685	20	7411
1680	30	8042
1690	1	1216
1674	34	6011
	69	22297
1694	61	25268
1672	40	12561
1700	1	1271
1681	194	51921
1694	16	4197
1682	145	19288
1695	1	839
1684	14	3987
1679	28	8819
1680	135	18707
1672	31	4701
1681	2	752
1684	30	8693
1680	35	10658
1690	34	6676
1694	31	4949
1683	1	356
1694	160	32658
1700	12	1174
1694	18	7686
1677	70	23263
1700	3	1796
1697	169	18189
1681	32	5329
1670	212	35916
1699	41	7250
1696	72	26192
1700	310	95359
1700	622	345819
1681	50	22727
1693	144	17126
1692	70	19321
1691	263	50199
1670	17	4382
1700	1	135
1671	1	116
1680	30	17456
1694	212	49930
1678	159	90950
1671	309	54561
1700	166	28217
1700	13	2722
1691	17	3106
1688	214	32262
1691	46	17102
1691	26	5163
1690	78	41002
1683	76	20530
1671	507	91434
1677	482	133855
1688	8	5586
1688	46	20682
1693	8	1730
1691	18	2770
1691	18	3322
1691	34	11223
1697	33	9887
1690	37	17268
1697	142	23691
1697	238	40298
1680	26	6123
1678	436	80792
1684	115	16496
1682	400	66786
1683	37	12169
1683	232	41100
1700	265	50692
1697	7	586
1670	465	74090
1676	180	41603
1681	12	4083
1695	570	334171
1680	12	4717
1680	2	450
1681	17	3166
1670	256	66706
1685	6	624
1685	240	117190
1685	32	3586
1677	16	4100
1659	14	2929
1660	1	1502
1646	82	10515
1658	65	4441
1652	95	17650
1689	1	393
1654	12	3525
1672	16	3805
1696	40	3259
1672	62	16483
1642	8	1029
1643	33	8565
1660	80	26291
1649	10	1748
1680	148	36578
1641	35	8876
1659	96	8698
	25	7525
1644	33	7051
1655	16	4544
1678	590	367729
1649	1	218
1649	20	5327
1653	30	11109
1649	10	2093
1649	20	6515
1644	8	1417
	22	6862
1642	24	7170
1643	7	642
1655	52	19268
1655	108	16571
1647	102	24256
1651	44	24819
1652	9	2529
1659	88	24160
1647	119	38325
1641	41	10476
1660	36	10377
1653	25	7813
1643	63	26387
1654	1	1365
1660	7	1389
1641	9	2359
1641	23	2274
1644	42	12709
1660	9	1902
1642	16	4779
1641	8	2466
	10	2485
1640	18	3253
1642	8	847
1642	10	1597
1650	17	6103
1649	101	14702
1642	9	1695
1657	107	36871
1643	29	5168
1645	1	328
1641	28	6187
1642	15	2963
1647	188	31137
1657	48	23447
1652	117	27713
1654	70	20535
1653	108	22192
1642	8	1244
1642	8	2466
	9	1102
1641	268	14185
1690	774	446985
1660	2	652
1641	8	1641
1642	8	1256
1641	214	22410
1641	8	2021
1653	106	23542
1643	9	2598
1642	31	11282
	39	12726
1657	158	17353
1641	7	2033
1651	38	23522
1641	9	1639
1645	68	18395
1645	122	35305
1660	1	348
1650	27	9312
	8	1335
1642	8	1029
1642	162	29057
1662	95	10605
1663	160	26460
1664	268	68894
1649	277	47947
1660	78	39055
1662	17	5564
1669	312	65624
1663	122	19339
1665	200	45250
1644	386	89370
1666	108	33776
1661	15	5077
1656	312	46597
1647	303	127846
1669	152	35330
1651	299	119299
1665	193	12388
1666	220	53004
1661	40	12057
1661	17	4438
1663	24	7936
1660	14	5046
1667	8	2188
1661	10	2913
1661	223	74165
1659	411	252856
1661	41	15278
1668	123	29608
1653	271	115388
1668	239	97785
1659	422	150118
1663	11	3196
1650	512	187967
1643	154	52771
1656	860	475371
1650	277	111310
1658	610	362668
1661	736	462583
1651	550	194201
1662	52	19261
1652	276	94332
1663	104	13106
1657	304	54802
1653	330	127958
1668	10	1293
1664	62	19031
1641	285	50903
1663	128	22318
1652	762	494661
1652	562	324039
1658	293	132486
1649	276	109432
1662	54	13092
1642	16	3152
1662	12	3535
1665	18	3344
1661	220	37640
1692	9	2491
1690	30	9287
1656	199	70935
1665	16	3549
1657	328	136745
1663	52	8421
1660	274	62916
1692	6	1359
1662	9	1669
1692	13	3879
1685	44	12927
1694	77	34531
1663	104	13110
1692	8	1895
1682	23	2787
1700	247	44384
1689	3	1044
1650	722	221853
1697	110	16146
1665	1	625
1673	126	30748
1691	145	47050
1689	194	37545
1700	16	4755
1685	2	565
1694	63	13147
1683	39	15347
1678	303	61261
1699	50	9886
1688	67	11953
1686	89	15792
1672	152	22849
1684	237	41792
1689	270	35159
1684	1	389
1692	249	25396
1673	132	54057
1700	331	51451
1682	460	201720
1680	378	75499
1688	242	55113
1688	126	20467
1683	89	16247
1684	262	48467
1688	242	47407
1676	156	26982
1685	361	87900
1675	194	45627
1685	9	1083
1671	261	25647
1674	51	21859
1694	118	17764
1670	16	5944
1678	1	1177
1685	158	23478
1688	56	9919
1679	247	56613
1700	103	22382
1687	5	2378
1700	55	21532
1696	28	5317
1678	244	49705
1688	9	5497
1688	18	5412
1682	25	9872
1688	316	54646
1680	33	7089
1689	40	9305
1689	50	28586
1694	125	79952
1688	24	14141
1689	18	4540
1687	160	30571
1680	38	10317
1688	38	12080
1688	16	5716
1687	162	29784
1688	9	2915
1692	306	57758
1700	32	6674
1690	10	2525
1688	53	21953
1685	10	3457
1685	140	41345
1688	8	6503
1689	10	5073
1698	32	6192
1683	2	1688
1689	35	6727
1675	114	24241
1676	32	13946
1673	169	30233
1685	10	1839
1688	5	2689
1690	16	4549
1682	40	11291
1681	244	28400
1678	48	15176
1685	68	14838
1693	32	8059
1689	44	8675
1700	34	10993
1700	424	258038
1687	74	53617
1689	8	1707
1689	39	6679
1686	202	25149
1692	545	112064
1690	42	11377
1688	104	28516
1673	130	28069
1697	169	22764
1678	32	6052
1684	30	4394
1690	42	8658
1690	42	10384
1680	40	10988
1675	94	18553
1673	148	20724
1689	40	7028
1690	42	8371
1691	40	7511
1681	46	12742
1676	278	53859
1680	204	24864
1698	32	12107
1691	38	9889
1688	209	50785
1678	40	11190
1694	36	8377
1697	38	7378
1689	43	23872
1692	38	11069
1695	35	7781
1698	38	9646
1691	38	7570
1697	35	6686
1697	16	9111
1679	805	408696
1687	69	31693
1690	56	20247
1690	88	33418
1677	245	49974
1681	1	711
1688	260	93538
1697	33	6814
1700	1	564
1673	359	83296
1700	18	3399
1688	32	11302
	1	816
1696	25	5954
1691	44	17904
1674	2	558
1700	17	3178
	2	1403
1671	108	20241
1691	292	94507
1684	136	25048
1694	41	6186
1675	294	95615
1687	15	4081
1699	234	45829
1684	210	41657
1672	170	24109
1675	594	68108
1691	81	32779
1692	330	65947
1683	4	3661
1679	19	6961
1685	88	16453
1697	444	228502
1677	92	22623
1691	56	30157
1683	54	15243
1670	2	825
1677	170	136283
1691	26	8735
1681	4	1053
1672	95	17635
1676	152	21719
1694	438	108303
1697	45	16211
1671	15	1428
1691	66	20121
1674	1	644
1679	70	17014
1684	695	79053
1685	424	77485
1695	33	6707
1693	62	20074
1687	70	5671
1695	1	1155
1698	9	3210
1689	22	3786
1695	30	5249
1684	81	6747
1693	20	7301
1699	4	3010
1684	12	4860
1677	156	136201
1696	68	21328
1677	66	21052
1697	13	1862
1679	86	23720
1684	4	2535
1689	64	15567
1684	76	22635
1682	86	24678
1696	142	21668
1685	39	7619
1694	69	22534
1690	107	13161
1682	97	25017
1688	28	7529
1688	23	6548
1679	6	1177
1676	91	30354
1672	962	635973
1686	34	7803
1674	255	41264
1676	93	41629
1670	158	23133
1699	90	20792
1677	48	15903
1700	26	2415
1679	218	101829
1679	6	1178
1672	6	2177
1689	12	2661
1670	4	2137
1675	18	3497
1698	13	3372
1672	82	30538
1689	72	19275
1687	581	126345
1670	72	31823
1679	34	22896
1676	39	7255
1688	51	16001
1680	22	8365
1678	436	208748
1685	35	9625
1676	16	5249
	8	1154
1682	178	41248
1645	60	23830
1683	316	57224
1692	472	60665
1670	37	5795
1688	432	57302
1660	1	610
1641	11	2202
1675	47	7083
1649	81	22260
1643	35	12674
1641	88	27387
1683	36	6638
	10	1324
1642	32	10653
1642	10	1070
1658	31	7107
1659	19	5075
1682	69	12656
1641	15	2476
1657	9	2900
1642	29	6522
1641	63	16602
1659	16	5938
1659	18	6417
1660	33	12890
1646	72	18525
1651	38	4865
1659	20	6834
1658	32	10879
1657	16	7699
1659	64	26206
1658	25	8445
1659	34	11388
1659	10	2775
1657	23	10709
1660	26	13118
1659	12	4119
1658	37	12940
1658	26	9148
1660	1	1486
1660	32	11380
1658	10	3215
1659	15	6300
1659	18	6378
1658	24	9522
1659	20	8085
1660	9	3498
1659	8	3148
1657	7	2491
1660	136	30721
1656	46	12426
1659	36	13707
1660	26	9026
1660	40	16135
1658	40	14865
	35	16656
1658	24	9887
1656	24	9099
1641	9	2287
1660	10	2425
1643	16	10690
1641	8	811
1652	164	17426
1658	66	6957
1641	32	8545
1641	14	2126
1651	175	12332
1641	23	6214
1659	192	41539
1644	78	30116
1647	96	23527
1643	6	1242
1641	37	6565
	30	9668
1653	1	181
	8	2237
1660	1	915
1657	23	5055
1651	42	407
	7	886
1651	22	8180
1660	1	922
1646	55	17076
1643	35	12957
1648	21	6068
1648	10	1523
1658	104	18196
1659	11	2447
1653	22	5904
1658	157	40238
1641	81	19557
1664	22	8917
1647	172	40133
1666	1	2224
1662	63	20639
1647	287	86131
1667	34	7193
1668	180	30715
1668	289	56868
1662	24	7131
1668	13	3948
1667	43	8017
1669	538	55710
1661	134	51484
1660	431	85618
1643	115	46926
1666	117	8631
1668	247	233509
1664	8	1433
1661	1	1141
1664	179	58508
1662	96	21278
1665	13	2285
1659	478	100770
1665	314	87947
1662	26	8093
1700	9	3585
1662	24	4608
1684	32	5787
1699	44	9074
1698	25	10282
1658	306	49418
1700	148	30775
1699	144	24562
1657	252	69132
1662	374	125927
1686	20	3252
1678	154	25048
1673	97	6977
1681	270	36903
1698	24	1989
1679	184	23098
1699	448	90468
1685	282	51447
1693	193	30800
1694	182	30028
1677	46	15029
1679	39	12271
1683	35	6443
1680	328	63531
1699	144	28837
1680	1	453
1670	62	10851
1683	1	864
	1	1022
1689	1	982
1655	403	323182
1679	535	105436
1700	1	590
1700	1	840
1689	1	756
1691	1	774
1670	1	1344
1685	1	1416
1692	1	1103
1695	1	381
1700	1	813
	1	555
1680	1	1220
1693	1	1093
1652	576	406963
1680	1	694
1680	1	305
1698	1	642
1690	1	724
1698	1	818
1695	1	554
	1	702
1685	1	288
1675	1	309
1700	1	220
1694	1	2268
	1	536
1680	42	22425
1680	144	23198
1694	204	32877
1690	4	2541
	1	2107
1680	132	30393
1680	2	1029
1682	1	532
1683	343	194690
1679	89	45134
1683	48	13686
1676	9	3541
1695	27	4432
1684	64	18613
1681	47	17446
1679	169	63656
1678	1	509
1689	42	14167
1683	402	49000
1688	9	2413
1671	14	1786
1684	1	411
1678	64	18799
1694	4	3254
1681	98	14329
1671	113	17331
1695	2	2189
1696	18	12186
1683	17	3376
1683	78	7819
1700	50	16305
1695	6	2071
1696	18	4865
1696	20	3905
1682	158	24372
1699	36	12414
1683	772	137132
1682	1	369
1693	1	1109
1689	1	249
1687	600	127001
1676	341	196122
1675	800	161518
1682	28	12028
1694	17	6092
1675	9	1816
1688	5	2751
1681	2	910
1673	24	5450
1691	109	14405
1699	29	8144
1684	34	6216
1676	10	2722
1681	2	842
1683	2	1568
1681	2	646
1675	10	1719
1681	2	852
1671	147	12483
1673	10	3337
1690	32	7123
1678	9	1565
1675	10	1198
1670	25	8062
1689	2	1419
1688	1	1373
1681	2	718
1682	4	2506
1698	27	9788
1684	2	647
1699	125	46550
1689	1	1074
1681	20	9097
1682	42	10209
1670	245	42497
1683	49	14273
1681	2	822
1689	134	17581
1683	42	7916
1680	20	6674
1683	62	18541
1658	70	13591
1642	26	9316
1649	112	14797
1681	4	573
1659	10	2191
1660	57	25554
1642	2	503
1680	224	54065
1657	1	961
1654	16	6329
1644	112	38225
1660	16	4911
1656	15	2979
	9	1218
1652	57	20859
1654	112	20644
1659	1	590
1659	91	16772
1649	20	6811
1641	14	2612
1649	12	2956
1686	540	229548
1644	55	21629
1643	1	414
1647	1	1191
1660	9	2347
1647	26	9170
1654	175	34905
1654	64	18806
	8	1055
1641	10	911
1646	16	3314
1648	9	1857
1646	18	3378
1658	166	24753
1659	8	1385
1650	1	563
	1	230
1660	49	15939
1641	56	9937
1648	1	423
1654	77	21702
1642	36	8093
1657	48	16678
1642	1	260
1642	1	849
1642	101	21527
1644	8	3190
1645	17	5472
1647	7	833
1648	10	1663
1642	7	966
1642	9	4212
1642	1	380
1642	1	1229
	9	1113
1643	1	503
1642	1	873
1647	1	670
1652	54	20714
1642	1	369
1642	72	17567
1643	1	610
1645	62	23395
1642	9	1226
1643	1	502
1643	1	364
1644	14	2689
1642	1	420
1648	8	1650
1642	1	521
1641	1	546
1642	1	393
	1	530
1687	750	564412
1663	17	3957
1666	2	458
1666	2	446
1662	40	14928
1662	23	4183
1661	5	2183
1665	22	5371
	1	685
1663	28	6184
1648	246	54478
1665	1	399
1661	2	408
1661	3	1132
1662	1	760
1641	122	27233
1661	1	556
1665	1	421
	1	276
1662	1	448
	1	415
1661	2	1201
1665	1	484
1663	1	1432
1661	2	677
1661	1	325
1665	1	176
	1	373
1667	1	472
1665	2	609
1664	1	165
1669	1	273
	1	221
1662	1	695
1664	1	572
1661	2	827
1661	1	717
1667	1	302
	1	372
1667	1	285
1667	1	266
1666	1	489
1664	1	512
1667	1	301
1667	1	418
1668	1	227
1665	1	348
1665	1	438
	1	252
1661	2	890
1662	1	341
1674	1	592
1662	1	495
1661	3	1334
1677	1	480
1662	1	442
1666	1	270
1661	3	1190
1661	4	639
1666	1	585
	1	478
1666	1	433
1662	1	747
	1	248
1667	1	410
1666	2	524
1663	2	458
1662	1	514
1666	1	347
1661	2	758
1661	3	1587
1668	1	263
1668	1	226
1665	1	420
1664	1	480
1665	2	529
1661	1	526
1663	1	440
1661	1	749
1661	3	1103
1661	2	795
1667	1	300
1667	1	586
1665	1	490
1669	1	214
1661	1	596
1668	1	1050
1669	248	24816
1669	148	15178
1661	30	5424
1664	70	17092
1664	8	1832
1666	9	1858
1666	8	2218
1699	35	15087
1663	9	1891
1662	13	2250
1668	13	3158
1657	206	48566
1698	112	18142
1677	118	5453
1662	10	3073
1662	15	3247
1683	1	579
1673	24	10021
1655	2	803
1671	1	803
1674	292	44280
1686	42	14531
1670	264	47749
1650	530	132638
1662	15	3937
	1	381
1697	320	68613
	1	454
1679	1	788
1682	2	942
1695	24	6054
1694	38	7695
1684	1	648
	1	319
	1	533
1671	1	472
1674	1	807
1678	1	1088
1660	247	97823
1681	1	426
1671	1	416
1683	1	854
1679	1	313
1673	1	200
	1	367
	1	602
1680	1	460
1676	1	332
1670	1	490
1675	1	320
