year	pages	words
	32	11400
1799	30	8852
1796	144	30492
1792	28	5464
	586	226747
1798	300	54099
1774	70	33917
	83	20074
1753	37	10954
	276	81798
	88	22384
1795	223	33295
1749	64	23391
1740	167	33534
1729	67	10494
	8	2772
1796	521	203972
1793	366	70410
	306	195532
1715	80	23371
	8	2593
1707	27	6348
1768	48	9291
1765	279	57250
1765	252	63718
	16	4813
	51	11052
	22	3881
1714	16	3359
1714	497	219222
1755	479	155349
1765	227	56759
1739	84	24892
1776	23	2811
1714	8	2805
1714	439	195195
1733	24	5748
1793	20	2935
1783	94	19915
1744	239	143910
	20	3780
1763	25	7592
1739	33	9188
	2	995
	4	1216
1751	47	15845
	2	1578
1753	15	5176
	2	670
	2	851
	2	484
	4	1966
	2	305
	134	35578
	3	936
	4	1389
	2	456
	4	979
	4	959
	2	602
	4	1234
	2	385
	56	10638
1741	36	8454
	37	9640
1726	12	2005
1741	21	6043
	23	4687
	25	5012
1744	53	17310
1762	543	143106
1794	30	6854
1793	448	119590
1742	8	1914
1720	24	4687
1743	54	18530
1730	36	10190
1738	70	12118
1774	36	7420
1726	31	5807
1723	224	52883
	27	10282
1786	12	2189
1800	24	4831
	19	3633
1769	31	9480
	28	9406
1798	21	6301
1741	32	6597
1738	40	11045
1713	36	8244
1796	23	4983
	35	7062
1703	48	9867
1720	23	5768
	27	6633
1720	21	4449
1738	29	6441
1724	47	9904
1702	38	8387
1738	42	9733
1716	54	13063
1708	182	52355
1710	208	56488
	33	10083
	32	9904
1706	40	8468
1793	568	164820
	32	9240
1702	16	4283
1725	30	9666
	119	29967
	24	4859
1717	215	63040
	50	13334
1796	24	6459
1798	28	9339
	23	6238
	33	9240
1800	60	20643
1774	48	14152
1747	28	7731
1795	29	8774
1796	17	4676
	27	7262
1719	84	24662
1723	49	16993
1800	26	5710
	22	5337
1798	19	6672
1701	58	12776
1714	32	8282
1701	32	7505
1718	33	6981
1717	55	8695
	88	12002
	25	3371
1799	191	36913
1710	132	23929
1799	23	6552
	24	5802
1757	31	9832
	72	29048
1795	168	33797
1728	46	14770
1747	35	11209
1796	96	25368
1794	250	84645
1798	35	9133
	30	7671
	72	13267
	48	17692
	42	12292
	22	5980
	33	7623
	20	5304
1799	300	109221
1769	32	11495
	14	4326
1799	16	4131
	35	13125
	28	10531
1798	114	23099
1722	24	6150
1757	30	6478
1773	45	17194
	75	29858
1773	30	6413
	24	7398
	175	36427
1732	30	8893
	14	4172
1713	296	74458
1743	225	59929
	88	39073
	78	31078
1799	24	6451
1736	19	2896
1727	23	6722
1738	32	9981
	44	10764
	44	12576
1740	36	9714
	15	3813
	44	7986
	46	8793
1799	21	4642
1765	16	4901
1786	24	6036
1743	71	22035
	19	5526
1742	28	9305
1778	19	4908
	24	8480
	37	13506
1766	53	17220
1746	95	39646
	12	3238
1728	193	60322
1777	10	1308
1749	33	11170
1799	24	6063
1759	37	11835
1760	57	22132
1744	453	274399
1739	22	7188
	21	6050
	21	3617
1773	81	12584
	30	7406
1715	52	11312
	24	7064
	48	13950
	7	897
1765	30	10521
1721	260	67857
1748	38	11608
1718	48	10410
	23	5921
1798	152	29616
1718	40	9407
1796	168	48880
	200	31353
1701	32	7477
	107	42726
1709	104	21261
	323	149115
1701	143	33621
	598	339951
1794	55	13146
	38	12710
1761	81	20033
1756	36	8722
1795	84	20349
	456	132650
1796	332	115759
1797	30	8340
	20	6608
	161	62473
1796	44	13054
	144	19775
	28	6777
1712	70	10832
	48	16445
	51	9920
1717	35	7109
	76	19239
1794	381	108191
1795	404	143635
	208	186349
	12	2324
	33	8885
	432	104020
1701	20	10298
	191	52313
	399	107331
	430	97293
1793	31	9852
1754	108	29126
	439	99292
	48	10657
	430	96530
1779	229	49866
1774	198	44650
1757	24	4419
1774	188	52249
1774	193	41458
1774	192	44602
1800	24	2820
1774	211	53811
1774	200	51298
1790	20	5300
1795	44	7532
1766	215	76315
1764	315	6809
1800	45	7460
	64	15087
1768	33	8052
1763	336	102125
1749	36	7676
	27	8268
1766	180	63036
1797	40	51645
1795	75	22729
1749	156	29831
1728	65	13336
1796	80	15280
1793	30	3646
1758	179	39374
1777	29	5801
1718	394	70285
1769	55	11321
1799	34	8370
1797	24	3144
1787	35	8241
1762	8	2286
1769	24	6845
1787	20	3388
1789	29	7777
	36	10311
1799	69	18101
1788	623	204852
1769	28	7960
1748	17	3318
1791	662	460841
1797	12	2721
1779	22	3986
1800	43	12103
1731	80	20860
1759	71	22602
1797	15	3975
1797	95	25586
1798	12	2144
1756	20	4153
1782	67	12547
1764	1111	850895
1788	12	1430
1788	24	4206
1787	24	3261
1787	22	2787
1788	22	3259
1797	24	3865
1787	60	6478
1787	16	2244
1737	210	53829
	39	10496
	3	1647
1752	324	79969
1768	481	91481
1772	367	104163
1743	24	4466
	1	714
1798	22	4512
	2	351
1735	22	7454
	1	12
1786	353	112816
1760	47	16478
1793	356	93190
1768	431	140407
	14	3428
1790	31	7835
1735	385	108016
1754	23	6250
1767	444	133731
1762	538	211614
	16	4185
1738	24	4213
1755	457	235545
1787	81	25136
1792	353	71542
1712	24	5272
1796	537	133317
	16	4076
1787	56	70721
1761	406	194417
1710	27	4672
1756	36	7202
1799	553	120511
1749	27	4915
1713	20	5946
1710	22	6562
1718	26	7317
1742	256	47974
1718	282	61859
1708	16	4512
1799	571	121292
1736	32	5740
1718	32	5616
1749	22	6997
1716	32	6487
	23	4802
1734	35	7073
1772	454	75846
	18	3917
	28	6226
1705	30	5925
1757	24	6722
1738	24	7256
1785	937	764537
1715	31	9441
1715	27	11795
1749	20	5701
1716	24	4669
1716	24	6722
	16	5424
1785	865	750267
1716	27	6287
1713	27	7550
1722	36	8411
1715	39	10656
1711	28	6560
1785	846	719034
1716	32	9139
1715	26	5036
	24	6336
1779	255	49769
1788	144	30343
1771	24	5316
1746	104	20539
1726	519	173053
	1058	1138181
1711	111	12969
1716	250	107893
1724	103	29562
1714	179	27246
1713	135	16103
1718	24	6074
1733	348	34553
1796	40	7950
1767	1507	305183
1731	23	5922
	1184	209590
1721	30	4433
1757	492	191645
1752	192	44679
1793	227	49741
1735	197	30753
1767	875	692595
1736	31	10668
1752	24	5811
1740	23	4918
1754	22	5432
1756	24	7816
1755	24	7603
1756	20	5450
1713	23	5650
	21	6920
1756	24	5427
1721	27	5616
1739	24	6448
1723	32	11362
1710	48	11995
1721	39	10744
1716	24	5176
1721	27	5949
1747	26	5132
1749	167	42043
1740	113	31326
1793	32	9516
1769	495	94637
1776	501	119739
1769	504	97027
1754	83	17362
1721	209	48751
1716	82	14952
1784	36	10665
1705	111	31632
	15	3165
1707	203	55558
1776	477	113235
1787	207	43512
1778	36	13312
1737	80	28950
1772	32	6085
1738	120	25097
1781	76	25272
1770	269	72942
	32	6842
1750	123	23909
1760	87	33096
1773	17	5154
1783	15	5117
1797	99	23497
1796	19	5290
1795	25	9578
1755	23	5028
1762	48	11548
1799	26	7664
	23	5059
1786	470	197921
1747	50	16855
	38	10597
1765	20	5723
1788	34	6165
1800	19	4735
1767	18	7942
	18	11197
1759	26	7884
	30	6458
	152	43275
	16	5529
	20	12218
1771	28	8035
1729	1037	878342
1744	699	359303
1798	20	5878
1759	48	10428
	80	26025
1739	39	13038
1729	54	13111
1738	21	7078
	31	11484
	15	3677
1712	16	5062
	40	9310
	59	13004
	23	5967
1711	38	9801
1773	35	10734
1797	359	134047
1767	36	9929
	76	21060
	31	7420
1772	44	21093
1797	32	7756
	90	27963
	44	10309
1795	32	8284
1763	104	33160
1729	84	17341
1742	154	32204
1742	50	15046
1727	110	17740
	27	3264
	16	4991
1796	103	26667
	45	8432
	128	30197
1798	22	5342
	23	8566
1798	30	6023
1773	16	3622
1796	204	46059
1800	288	74185
	28	5929
1720	81	18549
	31	7646
1758	80	27490
1799	31	9846
1714	48	7951
	4	1357
1728	166	30120
1733	154	36203
1798	23	4930
1727	56	13812
1753	88	17929
1701	15	2830
1734	78	18111
1715	60	10292
	27	7425
1717	143	24429
1719	73	16754
1719	136	27370
	30	9391
1717	117	29717
1717	104	16197
1701	56	13577
	50	15008
	31	9726
	23	5470
	32	11095
1702	95	23965
1758	31	10396
1765	120	24153
	255	76343
	70	18534
	84	26826
1799	41	21924
1794	70	16213
	370	151637
	110	40035
1755	13	1914
1719	24	3385
1746	30	6582
1711	16	5662
	25	3978
1746	62	7442
1705	27	3984
1728	41	8934
1745	40	10264
1746	55	13765
1746	23	3801
	5	904
1746	31	5860
	16	5751
	26	3930
1713	56	14671
1744	32	5662
1746	32	7694
1745	27	4352
	64	12681
1746	23	3460
1745	44	10658
1772	28	6036
1758	51	11230
1770	24	4518
1708	16	6256
1752	35	6888
	16	3707
	27	5689
1775	44	8646
1775	39	12078
1758	67	9990
1785	102	12971
1742	94	23893
1762	30	4726
1799	36	6626
1765	97	21248
1768	28	8106
1799	41	11074
	39	9248
	29	9937
	31	9265
1730	117	20770
1766	108	47357
1768	50	19347
1799	22	7959
1798	24	7625
1770	128	52454
1792	331	107479
1753	68	23951
1797	12	4320
1766	132	50313
1786	169	28089
1785	320	111514
1797	51	17125
1770	44	19995
1787	189	40583
	100	33505
1774	54	18367
1785	256	90810
1799	70	50470
1790	239	85502
1795	32	11308
1751	331	106345
1797	134	47687
1755	108	24071
1789	476	201495
1746	156	50347
1796	59	20202
	139	57623
1713	191	55465
1762	84	27646
1746	168	57533
1796	242	68057
1746	168	50599
1770	259	105615
1750	234	70092
1775	23	5567
	102	19563
1796	311	106858
1739	192	49965
1793	120	31103
	146	42619
1797	244	56963
1776	618	312086
	204	51064
1754	207	69108
1767	205	58865
	103	29668
1752	243	65666
	1363	1098804
	7	2211
	337	122904
1714	40	11837
1755	24	6245
1794	21	3027
1773	183	30977
1755	128	22096
1711	8	3112
1732	167	22191
1799	168	32099
1778	431	188283
1790	728	112125
	68	7719
1779	56	19648
1780	24	6747
1750	156	20144
1767	259	76184
1767	193	57373
1786	132	19405
1787	39	7662
1777	81	7595
1724	371	56512
1791	401	142261
1750	357	112875
1754	264	42072
1789	80	10749
1794	192	36355
1741	288	70866
1767	268	88392
1780	323	57471
1727	315	120626
1725	467	160853
1771	464	194529
1767	243	75209
	4	1215
1703	2	612
1704	16	5886
1783	132	41344
1795	190	64411
1726	40	13133
1757	156	42505
	11	3624
1702	24	7698
1703	31	15661
	81	17715
1766	192	42187
1786	84	28518
1763	71	17757
1799	44	10334
1788	48	10935
	88	19027
1702	26	12591
1775	47	13313
1792	277	47009
1792	176	42883
1773	55	18273
1754	7	1012
	12	1194
1754	42	11282
1782	27	5513
1732	15	2714
1704	49	27151
1782	294	55578
1762	192	41372
	16	5209
1776	109	20987
1770	77	19638
1774	145	32678
1763	136	49907
1724	17	3047
1767	159	41574
1724	578	270124
1772	65	20726
1748	32	4567
1786	128	18804
1746	19	4292
1778	196	33790
1746	65	21626
1796	31	5547
1747	36	6199
1746	31	3815
1746	29	4453
1747	40	11377
1746	35	5540
1747	32	5876
1747	24	4811
1785	38	9192
1746	22	4753
1746	32	7556
1747	40	10461
1786	41	10660
1736	56	11917
	11	2025
1738	375	88124
1739	66	17546
1742	121	22996
	148	20717
1773	545	255160
1762	523	179216
1762	567	192562
1799	397	132049
1751	407	144818
1722	41	10530
1751	414	145365
1751	423	151560
1706	3	2348
1709	24	9799
1751	419	147832
1751	427	146401
1751	447	157393
1720	80	19491
1756	24	4973
1756	26	7422
1756	24	6219
1734	204	86996
1739	55	67472
1714	40	9568
1735	267	43553
1738	107	120348
	724	806675
1722	40	16036
1741	49	11583
1742	31	7683
1743	41	10384
1722	22	7244
1753	32	11252
1732	32	9722
	1	210
	85	28855
	21	5184
1731	24	7008
1756	19	5219
1753	33	10842
1709	18	8352
1795	288	72971
	48	15491
	93	37370
1728	32	10864
1741	25	7650
1752	136	45334
	21	6574
1784	162	51656
1775	316	76135
1769	353	117929
1727	560	161722
	229	64552
1788	72	22937
1707	16	2742
1795	28	4813
1753	40	11160
1715	36	9129
1793	16	3131
1773	530	199526
1706	3	337
1714	67	26279
1723	128	18505
1754	84	20739
1708	8	2825
1710	43	12702
1720	513	311628
1720	518	323574
1796	8	980
	109	25092
1796	12	1433
1796	12	2246
1755	48	7910
1794	5	783
	8	1871
1794	12	2059
	8	1916
1767	24	7439
	8	1581
	12	3110
1704	96	19334
	24	3995
	48	7141
	238	56100
	8	1415
1769	160	62093
1763	22	2850
	27	5392
	8	2192
	8	1453
	16	4481
	8	1190
	28	3087
1788	13	2174
1773	69	14790
	40	15227
	28	9366
	16	5134
1766	222	35392
1713	16	2029
1740	80	16917
1766	229	35148
	95	37032
	16	5193
1725	357	83031
	36	6155
1721	95	21320
	123	23315
	2	926
1799	1	205
	1	409
	1	765
	5	12504
1790	180	23122
	36	6198
	1	288
	1	155
	1	613
1796	356	72166
	1	594
	1	992
	1	722
	1	663
	1	2972
1800	23	3022
1725	368	87945
	1	1197
1762	314	55189
1762	308	62627
	336	129062
1763	25	2542
1798	368	129839
1795	205	52800
	2	373
	1	356
	2	602
1762	279	58336
	2	429
	1	612
1756	31	2940
	2	159
1762	275	52805
1762	276	55973
	2	155
	2	579
	1	67
1799	95	21656
1723	56	14808
1715	34	6285
	36	10076
1757	23	2248
	18	3312
	4	1391
1739	89	16388
	8	1442
	24	4498
1779	31	5212
1777	12	1252
	8	1601
1749	8	1982
1787	188	25533
	8	1185
	8	1242
1779	11	1271
1787	158	21881
1767	276	67637
	8	1631
	8	911
1716	18	3091
	8	1878
	8	1362
	8	1318
	8	1797
1717	38	7706
	8	2480
1722	374	137573
	8	1266
	8	1295
	8	1648
	8	865
	8	1146
	8	1574
	8	863
1792	236	33090
	8	1979
	9	522
	8	1510
	8	938
	15	4248
1792	264	38645
1769	251	41585
1792	280	41771
1764	212	57543
1748	28	2219
1778	57	10530
1792	288	41889
1764	240	64966
1747	19	1686
1769	240	38881
1755	16	1514
	8	960
1755	9	381
1777	72	16659
	4	901
1709	525	153444
	4	698
	30	2991
1729	24	4482
1745	111	20602
1776	85	26734
1709	584	172249
1709	568	175659
1709	542	161897
	96	28561
1709	519	158459
1709	581	174928
	258	128856
	3	992
	54	7266
	55	11129
1782	12	1606
1800	64	11405
1747	368	85807
1800	355	54166
1783	298	50083
1747	327	77910
1790	522	53948
1771	41	3739
1783	15	1433
1790	396	116694
1797	37	19998
1799	85	15845
1794	96	19500
	229	51123
1774	61	17180
1749	192	15815
1705	34	4247
1713	13	4042
1720	85	23089
	260	70846
1722	30	2710
1705	27	2894
1718	74	25660
	4	942
1741	261	53498
1729	18	2326
	36	7421
1713	21	2893
	96	23456
	1	852
	2	1240
	1	754
	1	646
	8	1632
	1	872
	1	741
1774	60	16172
	1	792
	402	115586
1788	235	54385
	1	648
1739	32	5348
	1	804
	1	676
1780	196	40023
1788	209	44106
1788	213	47742
	42	9884
1788	206	37062
1756	170	60792
1791	133	25196
1790	114	24124
1726	319	75070
1706	195	62467
1788	74	13536
1762	133	36790
	2	547
	146	35610
	290	74248
	226	71726
1771	106	10495
	207	40819
1794	134	75781
1773	192	46753
1776	180	58011
1764	344	123823
1701	297	81008
1796	383	109881
1738	312	105314
1743	472	161608
1796	409	119350
1774	138	97961
1776	603	160584
1705	153	12710
1743	180	142660
1771	159	29385
1739	208	80175
1797	473	80411
1746	312	186059
1756	93	22582
1775	642	224722
1730	281	109200
1783	288	52078
1774	374	145925
1785	82	8867
1795	836	688167
	788	927152
	480	151480
1787	502	331576
1793	572	388101
	196	25452
1796	132	49241
	417	107931
	313	87927
1800	244	45670
	228	65122
	260	64198
	24	6555
1798	29	6877
1798	30	8051
	55	19547
1795	160	25505
1743	178	28985
1797	139	41987
1728	36	8030
	51	11443
1792	32	8952
	28	2937
1795	132	41988
1759	34	7274
	147	34447
1756	156	29171
1769	108	25198
1795	36	15533
1774	40	10487
1796	16	6265
1797	158	47440
1753	144	46364
1770	530	214779
	321	98796
	156	43795
1726	57	12053
1714	176	31543
1795	32	11367
1713	145	24657
1741	88	24030
1741	30	9044
1775	56	14048
1779	56	14386
1797	22	6567
	38	10247
1741	150	69015
1764	16	3851
1784	28	4075
	192	48927
	12	2219
1739	180	52766
1738	72	14677
	19	3552
	49	24722
1768	95	17356
1770	182	68616
1747	50	11320
	32	6982
	131	25934
1723	71	12936
	36	10107
	22	2649
1708	32	12668
	16	5255
	119	22710
	108	27174
1751	32	4081
1786	22	4913
1738	68	9390
1763	40	9483
1740	103	21838
	53	13799
	8	3236
1798	12	2316
	24	4412
	8	1752
	8	2601
	8	1106
1739	7	615
1756	23	2835
1788	88	13208
1713	52	16001
1744	8	1045
	1	199
	3	254
1720	40	5602
1776	30	3837
1789	24	3311
	4	530
	3	216
	4	581
	4	636
	3	316
	16	1480
	3	257
	8	1620
	24	2731
	3	235
1752	111	14243
	80	38146
	189	63598
1728	247	38139
1799	236	36080
	168	42175
	138	30680
	30	11233
	143	32060
	88	7443
	48	19391
1791	236	50812
1791	254	32258
1714	36	10743
1800	105	19548
1735	16	2157
1722	30	2883
1777	24	3068
1786	20	1769
1787	80	11320
	16	4156
1722	28	3847
1727	29	2900
1765	20	4118
1781	324	80709
	8	1560
1755	72	20245
	15	1536
1721	23	2051
1770	15	1413
1721	39	4601
	56	19947
	86	22817
	32	5455
	143	12258
1756	12	2495
1763	139	15523
	2	455
1741	40	3879
1760	19	1745
	69	14922
	30	2822
1749	14	1572
	24	3329
1749	2	1750
1721	167	35123
1749	8	625
1770	32	4257
1748	8	970
1704	11	1513
1702	8	1561
1747	8	779
1776	23	3091
	8	1561
1756	9	1676
	8	2782
1795	289	55591
	24	4741
	24	5511
1789	8	767
1783	79	6021
	24	4860
	4	1103
1800	221	39164
1701	31	6255
	8	1899
	4	763
	181	44363
	8	1206
1759	161	61577
	396	125097
1702	12	1734
	24	8093
	66	9335
1794	82	8109
1709	252	54488
	8	2181
	8	1131
1754	43	2061
	72	22369
	2	803
	396	77582
1763	66	8989
1765	15	1494
	11	1206
	11	1422
1783	34	2031
1781	30	3381
1794	609	139732
	298	80466
1796	361	102733
	292	88577
1756	11	1155
1730	37	7061
	8	1923
1753	10	651
1765	95	25196
1743	42	5953
1768	24	1223
1739	44	10740
1737	496	292498
1776	27	2122
	8	674
1758	9	1479
1792	72	17447
1735	70	17580
1752	88	20509
1766	107	29291
1713	29	9096
1775	16	3804
1752	84	23771
1757	61	16515
	2	704
1781	24	2801
1752	209	43667
1713	56	19782
	27	7913
	4	1262
1782	8	760
1758	80	26478
1744	31	7336
1760	241	59415
	7	586
1773	21	3139
1774	55	13875
	8	1492
1766	18	1969
1767	86	21214
1796	8	1244
	8	1785
1752	96	30912
	7	615
	8	1628
1799	8	1169
1799	8	610
1773	18	1830
	8	1389
1772	44	7102
1773	21	2222
1795	110	14910
1773	44	7092
1702	51	5762
1777	12	1833
	28	8494
	72	16508
1718	31	9695
1737	354	44959
	64	17586
	36	10166
	87	25432
1777	46	10229
1788	22	3791
1737	72	26073
1795	83	20461
1735	145	40554
1791	48	11133
1787	48	6276
	84	15856
1761	95	29373
	104	31960
1785	40	7649
1729	173	62299
1744	62	15130
	111	33622
1720	132	25159
1778	120	26835
	550	233452
	307	47825
1793	7	1086
1737	194	35885
	515	211614
1759	237	30654
	494	217911
1797	96	5818
1770	3	214
	152	34768
1779	39	5716
	24	3207
	481	202279
1799	144	18491
1759	236	29908
	201	21049
1799	206	21858
	506	212195
	32	4884
	16	5180
1788	35	3838
	12	1530
	21	2782
	7	2193
	172	33049
	306	56914
	310	61674
1792	114	16528
	241	70210
	343	68785
	393	72748
1788	288	171322
1798	77	8029
1775	261	43778
1791	324	68345
1800	62	9213
1775	276	52260
1792	119	16018
1792	112	16045
	4	1197
1722	25	7586
1717	26	5833
1718	19	8944
1791	260	54513
1721	83	23943
	24	1245
	24	1127
	4	617
	24	171
1791	344	74353
1778	266	106228
	24	3747
	24	2000
	24	1994
	24	801
	24	1831
	24	1982
1778	47	4603
1796	8	278
1729	30	4438
	8	263
1760	47	5884
1784	40	5445
1756	73	20881
1724	16	1700
1791	178	35537
	8	1802
1767	50	21625
1772	10	2176
1732	223	55600
1775	25	2863
1735	16	6144
1791	29	3446
	25	4234
1774	78	16614
1779	32	7915
1747	36	10994
	50	14948
1774	139	33003
1800	459	57873
1800	443	63358
1710	382	71126
1800	406	87594
	176	42843
	199	40587
	142	39724
1702	27	3121
	60	13803
1747	287	53215
1800	508	82471
1701	70	11204
	250	32979
1755	399	51648
1775	16	1717
	73	12067
1709	24	8348
1704	73	6474
	1	239
1771	32	8943
1724	27	4879
	153	26749
	57	7180
1720	44	8517
1797	921	804900
	60	12162
1785	294	41735
1741	433	141817
1776	233	31658
	116	22051
1700	357	71146
	899	803391
	765	683435
1739	467	151336
1710	163	36118
	934	856211
	879	816679
	1204	1164460
1785	30	3413
1785	71	7949
1800	104	19869
1777	43	5371
1793	46	9556
1792	94	21637
1757	161	22003
1757	21	2269
1757	16	2812
1720	30	3918
	13	1177
	19	2053
1787	107	35622
1730	52	7121
1757	19	2181
1777	20	1857
1777	12	834
1758	11	1088
	8	1757
1758	56	11443
1778	9	1221
	40	7909
1747	8	2438
1777	27	2758
1740	35	7807
1777	16	1594
	56	29351
	30	13051
	60	26581
1800	15	1073
1711	24	4583
	82	31704
1795	289	56388
1706	131	24113
1751	15	1769
1760	4	336
1793	70	17637
1790	165	24853
1712	1	138
1788	21	1585
1791	18	5345
1787	254	58347
1739	79	7856
	12	2449
1712	48	8744
	1	92
1724	408	51924
1800	240	70716
	110	16417
1712	8	775
1761	77	12752
1795	289	58671
	38	4984
1773	19	2104
1612	8	3644
1788	53	7240
1752	101	18534
1728	64	9031
1746	45	13091
	180	42568
1784	312	50267
	80	14603
1771	254	108404
1731	503	91991
1758	60	14993
1763	95	26261
1786	332	63619
1762	266	34704
	260	45779
1758	108	26020
1731	165	37010
1766	338	74670
1772	75	19108
1766	400	93796
1792	94	47992
	370	103738
	224	63681
	334	42496
	8	2151
	320	80219
	385	105108
	204	58807
	7	1185
	291	72759
1724	46	5728
	32	10726
1762	275	39598
1792	166	33959
	215	26783
1719	371	125002
1797	16	3852
	196	26508
	16	2873
	7	858
	129	39697
1720	217	48863
1720	155	32708
1796	291	45774
1774	276	62770
1735	64	17276
1800	155	15141
	144	62180
1743	112	38865
1729	301	66517
1767	381	112002
1800	160	42018
	285	84100
1767	142	33270
1767	425	122118
	298	77845
1767	110	25803
1775	269	59877
1789	320	74850
1775	260	61173
	213	34014
1752	320	40058
1732	699	248315
1789	297	71273
1759	532	205197
1759	516	201027
	218	35823
1759	532	217854
	258	43122
	216	37406
	377	67002
	259	44966
	254	44900
1789	61	7729
	218	50476
1752	484	101371
1800	210	64715
1759	491	194165
	529	196183
	559	213477
	547	218717
1800	212	70247
	615	269136
	24	3065
	24	2149
	24	3619
	8	787
	24	3541
	24	3692
	12	1326
	24	3537
	8	1137
	22	2977
	24	3270
1762	83	24956
1762	47	12484
1710	24	8338
1735	82	24036
1762	81	23271
	24	3687
1735	96	26034
	16	6760
1763	95	29323
1763	70	19214
1768	83	23222
	68	18219
1735	58	15154
1762	83	22809
1763	296	61942
1762	143	43283
1751	49	8756
1763	298	65866
1762	93	25592
1763	270	59051
	326	95817
	4	729
	2	300
1781	30	5391
1768	236	17527
	1	428
	2	815
	1	519
1718	364	65401
1774	60	9096
	1	401
	3	642
	1	306
	1	282
	2	423
	1	276
	1	1609
	1	256
	1	606
	1	180
	1	299
	1	543
	1	952
	2	836
1732	1	717
1701	1	211
	1	210
	1	476
	1	113
	1	320
	1	240
	1	357
	2	533
1712	1	213
	4	488
1712	1	461
1769	9	486
1781	124	26111
	1	183
1749	23	2846
1764	78	8071
	1	268
1711	1	374
	1	87
1772	128	42428
1713	359	80172
	13	821
1713	420	79941
1703	154	45322
1794	278	49737
1781	119	22328
1778	39	4119
1726	351	127979
1786	82	11914
1715	167	34491
1789	205	33293
1794	264	45901
1795	219	41160
1732	16	2938
1772	144	45954
1781	157	20178
1795	203	39803
1787	182	19507
1795	223	42696
1770	52	15680
1795	251	49215
1780	64	17747
1735	121	31038
	23	5427
1733	16	4185
	80	8733
	70	10498
1800	65	5578
	224	28060
	6	725
1793	89	12476
1800	218	29424
1800	231	31192
	379	70430
1729	413	68708
1797	81	5184
1761	157	18114
1797	62	4612
1784	389	158323
1792	966	508417
1744	47	10497
1797	40	12411
	305	58132
1707	221	51493
1759	92	26636
1759	13	3691
1778	64	17836
	354	68712
	317	62318
1772	16	4818
	16	1154
	23	6985
1781	144	28973
	60	22554
1759	71	18224
1769	31	8446
	100	40100
1751	250	44584
	236	83792
1764	21	7090
1785	20	2959
1799	118	27115
1761	80	26584
	33	4942
1792	112	12515
	8	2028
	88	33845
1793	244	92082
1710	120	15146
	417	196299
	26	10975
1787	163	31545
1796	144	29596
1737	144	45476
1778	216	83133
1788	155	34099
1790	148	73579
1776	160	29743
1775	312	108907
1774	104	16699
1771	247	37705
1741	258	52061
1737	72	8638
	164	57240
	178	42621
	364	102664
1766	240	85420
1766	297	102963
1790	192	44384
	154	55955
1794	18	1649
1758	40	8063
	254	45101
1766	276	99915
1793	105	74497
	7	876
1753	96	35307
1792	10	723
1735	144	54399
1776	342	88799
1764	8	667
1709	1	548
1800	28	5062
1776	336	89626
	1	389
1704	195	42439
	22	3496
1794	48	15684
1775	28	4080
	2	324
1789	16	3638
1783	24	4172
	3	585
	1	780
	1	730
1760	30	3685
1709	20	4211
1750	191	39700
	1	667
	1	568
	8	4025
1798	435	38422
	73	19822
	1	740
	142	53800
1780	60	11124
	208	77638
1792	45	4255
	209	78709
	243	103765
	304	133218
	148	55331
1736	349	96647
	7	4266
	288	132336
1722	35	14891
1736	42	11945
1728	24	6810
1758	240	84826
1712	30	9471
1713	24	9090
1748	72	17771
1776	48	12393
1763	12	2236
1752	210	53538
1773	376	88828
1773	383	86463
	1197	1065382
1703	1285	1119196
1797	987	1074777
1799	243	41162
1799	245	40347
1800	265	30265
1800	275	31059
1739	9	1287
1713	43	4659
1759	299	66048
1759	291	66125
1799	275	46264
	8	881
1737	8	1034
	12	1636
1749	327	65800
	24	3809
1786	119	14617
1710	8	1208
1712	42	5304
1749	307	60378
	24	4019
	4	994
	2	431
	66	6931
1749	317	62574
1749	297	59593
1798	43	9846
1792	99	18821
1749	276	47738
1800	315	41610
1749	373	74966
	1	414
	64	20545
1800	399	54037
1744	42	6171
1703	50	11622
1730	21	3593
1796	32	6172
1800	265	35110
1786	110	12258
1721	32	7878
1730	23	3922
1800	153	14354
1800	295	38442
	97	7432
1729	20	3768
1795	201	27484
	13	5227
1792	62	18862
	28	7344
	32	5654
1795	178	24362
1722	119	16192
1780	157	47791
1707	16	7537
1795	212	29516
1735	98	32550
	24	2301
	378	75160
1702	28	9020
1737	79	15128
1774	85	27738
1795	33	4578
1716	9	1033
1800	94	20483
1788	39	5166
1773	290	42171
	17	4374
	4	666
	8	663
	24	2329
1794	257	67365
1788	4	164
1710	16	3718
1794	233	62828
1750	26	4793
1720	281	40404
1794	172	13708
	48	6645
1727	417	87974
1727	62	9150
	120	24889
1773	251	35914
1758	39	4903
1788	107	16272
1745	105	27112
1757	239	60587
1768	71	19022
	167	20972
1766	15	1752
1701	612	359513
1770	198	33419
1787	178	23107
1762	276	95179
1701	606	340025
1783	165	14467
1754	391	83251
1739	194	24126
1792	100	29788
1767	23	4806
1798	32	6512
1795	47	6924
1786	273	43802
1794	17	3179
1761	238	46619
1799	267	50036
1780	306	65345
1792	15	1419
1789	112	10739
1792	61	13930
1780	386	45905
1773	72	14759
1784	278	45876
1754	161	20262
1786	236	58870
	261	91306
	8	1192
	301	123533
1712	167	39380
	218	80655
1754	149	19809
1786	327	62877
1772	184	34059
1754	153	20455
1724	379	43093
1768	183	33752
1754	166	21776
1721	186	46852
