year	pages	words
1851	14	7197
1850	8	1677
1846	20	10578
1851	63	15239
1867	48	16698
	65	16576
1844	8	7572
1850	31	5949
1845	16	16361
1848	18	5328
1841	8	10396
1840	19	4339
1876	31	6243
1842	16	16967
1878	27	9039
1861	31	5861
1840	15	4823
1869	52	6203
1869	16	6679
1869	21	6851
1870	6	1562
1872	22	14680
1858	8	4138
1865	49	15395
1843	50	12895
1855	32	15302
1851	36	10245
1871	6	4030
1867	77	20486
	89	26164
	94	25573
	130	39522
	109	27444
	89	27254
	77	22754
	114	27144
	139	38627
	144	39308
	107	26442
	149	34642
	125	32038
	136	33267
	173	42013
	151	40141
	144	35761
	139	34653
	138	33332
	135	30452
	147	33880
	161	39192
	187	47375
	134	31808
1843	43	10452
1849	14	1818
1841	16	18057
	229	63445
	231	61989
1856	38	11250
1865	20	5803
1846	17	12091
1851	67	30239
1840	8	5525
1856	125	41166
	160	60325
1857	48	8013
1868	130	53338
	450	116985
	123	31895
1874	162	40307
	402	110983
1862	17	9241
1911	200	35881
1875	531	119331
1856	469	182589
1843	466	177613
1858	418	91139
1843	522	204799
	758	389795
1855	177	54770
	72	6332
1849	758	389510
1841	27	8205
	300	69124
1844	247	80177
1875	239	36045
1888	499	197505
	308	75735
1833	32	16320
1867	46	9351
1874	27	4892
1827	13	5386
1839	16	7561
1840	124	38436
1868	29	5092
1827	225	32934
1843	199	58572
1825	77	17349
1870	341	66682
1872	187	64310
1829	180	54810
1827	133	31293
1872	176	61874
1856	44	15940
1828	106	21642
1840	21	8376
1850	239	50943
1832	223	50963
1846	75	50481
1836	164	31939
1869	74	14045
1836	103	14672
1836	98	20541
1854	56	31122
1890	345	186414
1853	65	20342
1890	306	155342
1890	319	160069
1852	188	42065
1892	322	144192
1825	486	208964
1824	467	200068
1844	16	5690
1844	301	64350
1834	384	150538
1822	104	41229
1820	489	162042
1822	62	21955
1825	121	45714
1829	96	44512
1830	69	31766
1824	500	249281
1832	29	13271
1835	61	28777
1831	620	317612
1837	144	76557
1838	161	81537
1842	78	38457
1848	566	242644
1836	56	26588
1845	698	330117
1823	12	4240
1824	53	25734
1829	22	9407
1826	20	8910
1825	120	52699
1830	23	8285
1831	11	4419
1833	53	26725
1832	10	4206
1847	9	2408
1851	21	5601
1835	22	7471
1839	42	12522
1854	58	17469
1849	18	4531
1853	49	12903
1836	16	6376
1852	24	7292
1875	15	2614
1876	17	3291
1874	16	2655
1851	146	38553
1864	374	61249
1848	330	71883
1829	33	4469
1848	415	191365
1867	381	54354
1870	521	169980
1830	96	17105
1848	230	48970
1820	55	15323
1839	197	33396
1821	24	6460
1845	100	7654
1850	339	92329
1871	50	21432
1838	36	21662
1828	56	12922
1850	52	13433
1839	22	12163
1821	33	15994
1852	470	81550
1858	51	23036
1836	18	5089
1820	703	269333
1838	32	7526
1828	420	232353
1835	49	24201
1828	416	232238
1828	372	206478
1849	568	237136
1849	556	232733
1838	52	20601
1856	291	71163
1849	499	206864
1852	32	7522
1864	8	7860
1826	216	49346
1869	523	135138
1876	42	10578
1864	209	41920
1869	506	122685
1828	109	24959
1864	189	37511
1850	100	57968
1831	159	22656
1868	385	81847
1826	38	15934
1839	56	28172
1839	40	20229
1832	837	1058851
1832	817	1085461
1832	801	895733
1834	906	962088
1834	917	1109182
1832	837	715072
1832	943	1204920
1832	939	659557
1834	854	746691
1832	1043	458069
1834	796	431437
1834	860	770118
1832	882	861577
1834	977	963291
1834	373	356564
1834	1161	1029936
1832	945	1067287
1834	976	1032509
1834	983	974706
1834	993	1074786
1834	1090	1117987
1858	943	1013358
1859	1163	1120411
1858	1096	756113
1860	1167	1009017
1859	953	693578
1859	982	787378
1860	962	803414
1861	1140	964607
1861	1074	979941
1859	857	788048
1860	1000	762364
1861	1026	829060
1859	1013	912606
1860	841	779167
1860	1036	970473
1857	202	27881
1832	31	21941
1829	15	3947
1857	8	5324
1860	962	722000
1617	848	285248
1861	1057	1023854
1833	24	8293
1865	57	19748
1824	12	4471
1831	3	1635
1831	4	2602
1841	79	30612
1870	19	7862
1840	312	85113
1836	87	48564
1855	12	4505
1820	31	7887
1873	48	4827
1859	141	27063
1824	47	23690
1864	496	109124
1847	326	96079
	845	231635
	1254	441782
	712	203881
	259	99372
	697	222704
	133	42071
	831	339530
	877	286495
	40	19259
	32	16551
	50	22095
	58	26447
	46	21775
	50	21849
	49	20797
	50	21307
	51	24372
	54	22187
	68	33414
	50	22696
	51	24006
	52	24432
	44	22047
	42	20523
	34	17485
	50	22909
	44	24153
	40	21055
	37	19600
	34	17244
	62	29485
	38	20738
	44	22641
	35	18388
	44	22507
	49	25371
	56	29176
	51	26571
	39	20263
	42	21927
	49	24845
	56	28188
	49	25906
	49	25274
	37	17090
	33	14835
	38	16953
	38	18966
	57	32721
	40	14716
	46	20935
	41	17679
	43	16901
	48	16375
1833	48	23684
	47	20045
1833	20	9137
1833	34	16215
1833	56	26406
1833	76	36153
1833	84	42802
1833	60	28214
1833	84	39094
1833	64	31708
1833	84	37675
1833	44	14094
1833	52	19125
1833	97	52907
1833	83	32687
1833	51	17377
1833	82	33675
1833	63	23034
1833	82	33353
1833	56	20228
1833	56	22200
1833	64	26129
1833	48	20817
1833	69	31758
1833	54	26152
1833	58	23059
1833	39	14750
1833	72	29730
1833	88	42113
1833	59	27124
1833	51	22831
1833	92	45739
1833	63	30617
1833	73	34179
1871	29	6317
1845	97	32942
	43	14193
	17	4503
1868	59	26831
1868	92	31217
1868	43	10914
	22	5192
	75	18289
1868	35	8755
1868	40	11803
	21	5373
1868	31	9260
1868	41	10904
1868	38	11360
1868	34	10153
	9	1623
1869	24	6761
	13	1231
	21	3471
	12	1907
	27	7214
1862	13	2882
	22	3907
	84	23793
1862	13	3143
1862	21	5584
1862	14	3543
	78	29717
	46	12739
	16	2640
1843	20	4146
1835	29	9796
1832	48	24775
1840	49	20786
1863	6	1047
1844	16	5650
1844	50	21939
1839	75	35300
1838	19	19755
1839	39	11036
1858	54	18396
1852	345	67422
	241	35065
1837	14	4062
1837	4	5259
1839	452	130929
1839	449	129816
1835	188	42676
	876	292529
	855	276876
	276	83525
	910	307969
	924	317530
	838	285842
	150	45348
1831	28	8914
1859	15	4055
1849	83	32899
1839	32	9519
1850	206	34596
1862	76	16896
1834	174	49641
1868	12	4417
1856	8	7515
1857	24	8382
1857	35	11548
1834	40	21668
1861	392	102617
1857	1083	428388
1861	389	90791
1857	504	168750
1839	382	119451
1839	116	46712
1839	570	216335
1855	160	33140
1858	433	142432
1856	219	55139
1837	8	6257
1860	44	8701
1842	184	52904
	363	131389
1843	120	62239
1846	20	10928
1855	48	32918
1832	68	22354
	324	68705
1852	67	34889
1844	96	54440
1830	235	59634
1831	262	62786
	238	41006
1830	111	27073
1823	40	9722
1834	210	65037
1796	283	57260
1845	253	169130
1614	132	23306
1848	8	7858
1796	300	61297
1859	16	6268
1863	10	2066
1857	419	128946
1858	38	8554
1854	24	26468
1857	410	129976
1852	206	29272
1854	359	80665
1873	732	378641
1873	518	160397
1873	770	408772
1873	562	213488
1873	562	179897
1873	990	531044
1873	1161	421912
1873	1028	461329
1873	854	358740
	593	117903
	540	112043
	653	123580
	1033	216331
	320	56106
	990	201304
	884	170464
1860	201	82081
	774	152571
	471	97457
	20	8289
	24	9994
	242	58779
	24	12560
	28	10827
	24	12826
	24	10476
	24	9792
	24	8096
	24	9315
	24	8315
	24	9343
	20	8713
	24	8765
	20	7955
	24	9296
	24	9492
	23	8379
	24	9930
	20	9108
	28	12440
	28	12474
	24	10766
	23	9922
	26	12192
	32	14215
	20	8947
	28	13899
	27	13037
	24	10865
	23	9346
	24	10506
	24	11041
	20	8754
	20	8994
	22	6613
	23	6952
	19	7844
	20	7873
	26	8416
	33	12496
	33	11949
	32	10805
	19	5160
1851	62	15888
	17	12514
1853	8	5129
1863	24	7085
	20	7769
	64	24145
	17	4907
	39	14546
	41	14720
	41	17347
	59	22536
	32	13430
	38	14229
	34	14563
	33	15638
	34	15419
	24	10779
	33	14565
	50	35334
1869	99	41039
1849	305	102644
1832	25	3726
1837	16	9546
1861	60	11833
1833	19	7496
1829	12	3878
1833	80	38419
1832	60	24724
1829	237	91485
1834	8	3738
1823	24	7870
1834	14	4718
1829	8	1092
1831	23	10642
1822	16	9868
1870	84	36634
1820	10	4079
1876	177	50602
1824	333	154069
1835	24	19207
1829	4	1924
1829	4	1215
1832	8	3493
1835	20	7850
1828	24	9354
1833	14	3978
1833	14	5689
1831	32	16575
1837	94	26133
1831	19	8726
1836	23	12877
1851	38	12117
1827	12	3491
1872	36	11836
1860	16	10976
1863	56	16302
1852	44	42220
1868	16	6997
1758	32	7773
1846	432	185529
1831	85	25967
1847	26	11272
1837	303	118831
1845	14	2829
1863	27	13888
1858	28	13566
1866	391	85544
1841	98	151280
1830	68	10462
1842	37	15413
1820	98	12888
1853	120	35110
1844	24	6881
1824	24	8802
1827	271	110835
1869	107	18751
1870	4	3386
1877	316	113125
1872	27	7418
1835	28	20002
1828	30	8040
1857	27	3747
1848	752	352951
1858	21	3597
1844	40	16361
1828	25	3838
1842	24	6122
1830	24	7264
1853	303	70077
1869	643	210106
1845	5	813
1854	297	72328
1835	22	8055
1870	15	9794
1823	16	4825
1827	68	25742
1833	23	8415
1850	295	69736
1867	28	7732
1832	46	27977
1867	4	3148
1830	11	4223
1864	16	10620
1832	156	23184
1840	84	14485
1866	32	30829
1872	21	6438
1865	108	9595
1862	4	1626
1871	49	12195
1859	39	5595
1842	12	2424
1854	62	14362
1857	23	8357
1824	205	62550
1823	16	5585
1828	351	145681
1847	56	13032
1837	16	4386
1876	36	10726
1838	32	15556
1863	29	9080
1849	46	12893
1832	26	11038
1852	13	4479
1856	37	6498
1872	16	97
1834	18	5338
1825	33	13670
1867	83	28591
1838	290	53290
1824	22	5840
1826	26	5703
1840	7	10189
1849	8	3013
1833	8	3343
1872	30	9914
1850	113	33213
1853	555	186018
1856	108	44805
1843	36	9772
1834	31	10468
1869	8	3628
1838	28	12251
1856	4	1232
1837	8	3227
1836	24	11870
1841	17	8132
1860	20	10461
1851	24	8183
1868	8	3267
1857	80	38705
1839	33	3065
1871	74	19777
1844	29	8798
1837	62	20095
1860	38	6978
1861	36	6954
1856	36	6979
1828	120	16822
1825	120	16851
1852	16	6649
1846	74	17506
1842	24	13005
1834	14	4861
1899	4	1204
1833	23	8997
1843	485	120332
1843	534	124837
1858	16	10704
1854	24	4993
1851	23	8848
1791	34	12234
1826	30	15395
1828	22	11289
1840	138	42753
1866	753	376332
1840	4	2152
1840	122	39501
1857	24	5169
1852	15	5369
1831	24	8584
1838	56	26010
1852	62	11380
1831	20	6030
1839	111	26352
1850	27	8125
1836	112	26809
1835	12	4636
1834	12	4609
1851	22	4882
1858	49	7958
1836	25	5965
1859	31	10697
1838	28	7603
1838	88	11691
1829	25	6033
1652	52	21836
1831	16	4878
1829	92	20924
1830	113	25871
1835	281	44753
1848	421	133059
1836	58	21130
1835	250	38873
1868	8	2381
1835	247	39005
1834	260	63057
1834	262	64357
1822	53	16321
1831	19	6509
1826	28	14485
1830	16	4916
1853	197	66273
1858	8	3251
1853	514	192332
1853	34	9153
1848	23	5828
1836	16	6750
1827	35	12357
1570	4	118
1840	37	12018
1854	219	28914
1840	14	14228
1828	18	4041
1847	28	11927
1835	18	4470
1832	40	19591
1836	16	5575
1832	18	12351
1821	223	61703
1835	14	4793
1825	20	3951
1823	38	6552
1830	32	11083
1838	8	2240
1832	44	13881
1851	451	100883
1823	60	18115
1825	37	10018
1852	249	64254
1846	26	8658
1828	362	73543
1828	34	10722
1825	66	37907
1839	16	7577
1838	17	6785
1821	132	35505
1831	109	20146
1831	239	47886
1859	124	29093
1843	198	58445
1859	129	35888
1860	127	33004
1863	123	32064
1861	124	32425
1865	122	33374
1866	113	31380
1867	115	31188
1868	120	32328
1869	126	36498
1866	113	31685
1870	151	40241
1872	143	37896
1870	142	39502
1873	156	41833
1877	165	43303
1874	166	43629
1876	165	43941
1875	163	43018
1878	153	48712
1862	30	3753
1877	30	3193
1880	149	44415
1875	34	4870
1880	134	36947
1862	24	3737
1877	35	3831
1862	52	16193
1862	23	3094
1854	86	23714
1855	102	37490
1861	52	17419
1858	65	19630
1832	16	6371
1856	214	77433
1854	5	3098
1862	500	157552
1858	8	1917
1828	56	16306
1828	11	2577
1851	348	61607
1827	17	3764
1847	12	14808
1863	76	17880
1843	20	4400
1849	18	6346
1834	122	54539
1844	139	33765
1863	10	2089
1843	25	5862
1830	20	5853
1828	20	4824
1848	18	4340
1825	22	4557
1828	20	4073
1776	178	34261
1829	24	6175
1843	21	4797
1823	612	257892
1852	69	21779
1850	31	12707
1855	30	8385
1822	32	16695
1866	251	36876
1843	88	30986
1828	24	5385
1820	40	4353
1822	104	57914
1828	157	59420
1832	60	18864
1841	15	4056
1876	103	45142
1838	24	10052
1832	131	30150
1857	40	11470
1659	335	89114
1853	604	309894
1834	280	88565
1832	207	69011
1831	32	12584
1868	12	2897
1864	16	2888
1845	34	8825
1825	365	147337
1826	185	34283
1863	16	17141
1860	16	10810
1834	36	9484
1860	130	33189
1845	26	6932
1864	16	15572
1843	99	17288
	16	7577
	24	10085
	24	10793
	32	14623
	20	8091
	24	9616
	27	13553
	24	7324
	22	8303
	20	8382
	24	9705
	32	13454
	20	9181
	24	9890
	24	10132
	33	12644
	31	11900
	47	20720
	44	16892
	22	10298
	65	23802
	33	15888
	25	8396
	24	9065
	25	8507
	29	10200
	26	8458
	33	16066
	24	8872
	35	14137
	29	10150
	31	16211
	31	11313
	30	11500
	25	10330
	58	18561
	35	14639
1845	16	7526
	41	16532
	35	12785
	39	15826
	81	39769
	37	12440
	73	33942
	89	41269
	38	13703
	81	39170
	81	40879
	113	51294
	129	62007
	121	59297
	117	56750
	129	60997
	161	73750
	232	121278
	65	26076
	72	27156
	147	47848
	273	120415
	147	64116
	32	12597
	30	7582
	24	6349
	24	6426
	30	7224
1863	56	23590
	15	3765
1863	64	24738
1863	65	26552
1863	47	19536
	24	4776
	13	3170
	39	12110
	96	34857
1842	22	7536
	16	3565
	113	38327
	196	84061
	143	52240
	201	89863
	145	62574
	246	110161
	258	121571
	273	119663
	333	150332
	263	120295
	32	11295
	265	118762
	55	15666
	59	14476
	47	13117
	48	9279
	48	10661
	60	13261
	53	12810
	44	9893
	43	11059
	39	8286
	59	13733
	42	9276
	31	9592
	33	6569
	40	9682
	37	8488
	32	9478
	33	6541
	34	6394
	23	6471
	30	11102
	32	10574
	28	8770
	28	7946
	50	13761
	42	14094
	36	13485
	30	8686
	32	11937
	51	15515
	43	12815
	44	13950
	23	7263
	52	10506
	37	11246
	42	13365
	20	6429
	16	5740
	24	7641
	27	6715
	32	9652
	28	7712
	24	6536
	26	5879
	32	10218
	26	6306
	32	8293
	57	14682
	26	7028
	35	9647
	22	5105
	22	5553
1861	92	26048
	69	18756
	25	6343
1861	90	48796
1861	52	14169
1861	73	19876
1861	52	17296
	48	16740
1861	149	43255
1846	24	13140
1861	65	18661
1852	50	18034
	16	6149
	24	12371
1842	8	2177
1848	16	10155
1866	52	12861
	52	13344
	50	14289
	46	13587
	68	21773
	60	15097
	63	19175
	48	13503
	79	24556
	105	31886
	31	6674
	63	19577
	80	23384
	68	21534
	65	19581
	125	20630
	138	41170
	106	29998
	133	37927
	228	50568
	142	31655
	134	38123
	113	33134
	131	22855
	131	36706
	124	36024
	110	29146
	134	38890
	128	35549
	132	20702
	135	36823
	147	42268
	136	18590
	159	46551
	160	53906
	183	47340
	196	57069
	184	51840
	159	47440
	208	51882
	33	5264
	196	52675
	217	51938
	186	44674
	260	57322
	215	135266
	236	64837
	231	55821
	13	2349
	13	2574
1859	40	9323
	219	104063
	263	99091
	21	7176
	16	3649
	23	6853
	9	834
	61	24298
	14	2931
	15	5663
	24	10292
	11	3481
	35	13149
	39	17967
	26	11214
	18	6780
	37	15221
	20	6620
	13	3017
	15	3247
	13	2690
	29	9560
	27	7637
	31	11067
	20	6516
	11	2610
	29	12130
	26	9855
	32	12061
	32	13560
	24	5573
	28	10413
	24	9268
	24	9067
	32	9751
	24	8530
	24	10677
	32	11693
	27	8835
	31	13040
	25	8227
	32	12803
	24	7693
	34	11449
	33	11537
	49	23840
	61	29160
	69	33689
	77	57505
	54	26524
	49	19975
1832	49	18708
	77	41835
	74	35615
1842	105	40520
1840	46	19159
1844	532	138933
1842	192	99267
1857	64	25337
1842	536	176093
1858	840	381252
	410	167553
1842	571	208192
1842	466	218857
1843	571	221472
1843	664	261439
1843	755	485695
1842	307	148160
	401	116074
	107	2811
	412	175276
1843	659	260540
	348	136655
	557	178828
	579	191759
	854	227527
	379	119812
	583	177543
	1169	387002
	16	7039
	15	5639
	22	8986
	15	5228
	16	8743
	30	15658
	9	2138
	16	7012
1854	46	11267
	10	2428
	496	132351
1858	25	8106
1869	33	9551
	10	2400
	17	4787
	24	5620
	19	5485
	22	6129
	28	8276
	498	136122
	28	8350
	24	7527
	33	10449
	32	10519
	34	16237
	31	11295
1869	19	4157
	46	14427
	21	3245
	26	11459
	64	22560
1857	30	9485
	65	23086
1853	8	938
	21	3488
	36	14799
	46	14351
1862	28	6757
1845	24	6525
1850	27	7701
1865	24	4184
1845	8	2933
1846	15	6776
	20	3899
1856	26	6936
1853	14	1473
	19	2978
1865	30	8293
1845	8	1510
1837	330	122201
1832	363	537157
1846	32	16174
1856	493	201689
1834	16	8838
1845	35	9310
1833	8	3225
1867	8	12844
1834	36	22068
1835	12	1906
1869	737	257610
1852	40	8925
1838	15	3917
1860	33	5454
1833	48	18666
1850	351	69525
1858	401	109548
1861	24	5596
1863	167	32560
1831	8	5157
1831	23	6275
1869	93	23738
1847	41	9343
1866	26	7135
1865	17	5966
	22	6653
	38	9720
1833	486	122342
	23	5313
1837	24	3665
	33	8810
	24	6191
	18	4866
	30	6342
	25	6842
	33	8418
	33	8945
	33	8320
	37	10288
	33	8409
	38	10866
	25	6754
1821	24	6218
1866	36	9382
1836	30	9382
1862	13	4990
1835	16	5303
1830	266	86356
1830	324	105278
1850	21	2959
1833	101	41141
1875	8	2344
1851	49	10035
1856	82	19022
1850	61	9534
1831	19	4376
1834	5	1593
1831	20	4423
1832	100	21886
1835	60	26243
1836	4	987
1845	66	10247
	179	31718
1833	82	12535
1865	89	60028
1828	7	3702
1833	15	5100
1823	37	13438
1836	11	3350
1825	360	66209
1833	24	7234
1831	16	8100
1824	33	12075
1829	39	10514
1833	29	9048
1828	15	4431
1893	91	29750
1758	506	170244
1824	18	2999
1823	302	105224
1828	234	117522
1777	450	205722
1832	32	6608
1800	40	27563
1832	270	61982
1827	32	19524
1840	23	6526
1837	110	19446
1829	273	60907
1850	118	21465
1839	323	70340
1832	33	13649
1832	217	59520
1842	226	36732
1831	94	13174
1837	50	17529
1828	927	1262658
1836	72	14643
1821	22	7086
1828	989	1392229
1832	91	12959
1832	104	15279
1820	10	255
1836	106	15253
1834	55	5438
1836	382	135360
1833	8	2253
1820	21	12159
1827	177	79561
1830	13	4233
1839	23	8716
1836	251	72479
1867	129	36491
1836	239	71632
1837	33	11009
1834	13	6071
1830	296	48759
1835	713	216488
1826	257	41767
1868	124	52534
	33	11277
1838	16	1836
1826	16	5966
1839	68	9971
1835	324	70757
1834	262	125066
1835	30	9891
1825	544	154121
1846	147	26481
1839	195	52427
1830	242	55574
1835	56	29099
1837	85	17201
1836	321	92314
1823	21	4732
1843	32	14262
1834	230	30740
1835	281	44364
1835	290	47642
1851	32	14811
1853	98	24698
1835	295	49739
1835	19	6008
1821	20	4745
1555	580	118577
1847	33	8539
1570	5	155
1837	69	6435
1853	338	178117
1832	69	6443
1828	21	4927
1882	114	21248
1822	48	5193
1830	89	16515
1827	21	4897
1820	63	19307
1784	32	4434
1853	442	192354
1831	46	18306
1848	7	5946
1849	19	1418
1862	18	4226
1854	9	2462
1838	39	14354
1831	39	6903
1836	131	35079
1834	378	83739
1847	72	18437
1838	419	108290
1838	165	49139
1866	58	15648
1870	85	12742
1840	375	94004
1839	200	60876
1827	159	34468
1823	90	15428
1850	153	44621
1833	205	33653
1858	420	90509
1841	16	5215
1838	236	49690
1840	325	105000
1835	307	92165
1835	235	70544
1829	15	3373
1829	12	5551
1874	407	70070
1835	432	249042
1856	534	240086
1866	1	2390
1859	32	10778
1860	213	28216
1828	30	10158
1846	40	12553
1835	25	9166
1854	40	9468
1831	328	93107
1858	11	5560
1834	16	6100
1853	561	196401
1835	527	269081
1844	34	17366
1837	82	15690
1828	4	878
1832	8	11081
1829	4	1719
1835	16	5510
1834	16	3419
1832	22	6323
1865	17	3369
1833	17	3892
1862	184	38080
1656	81	30562
1835	49	23853
1830	24	7031
1836	18	5180
1848	10	3678
1852	15	3489
1840	16	5930
1832	8	4735
1835	16	3001
1838	34	11828
1867	604	256715
1835	74	11343
1840	61	79459
1829	12	3128
1862	67	14641
1822	13	3249
1843	85	13597
1840	74	11443
1824	63	8120
1867	36	13933
1835	24	10300
1860	201	42771
1849	85	13944
1844	63	11470
1864	58	14017
1838	533	154985
1824	32	10108
1828	38	9777
1826	13	1912
1848	240	67800
1833	16	4850
1856	32	16637
1856	145	29273
1869	140	27912
1855	147	30765
1835	97	18622
1867	40	15153
1872	36	12456
1851	17	7215
1859	170	25763
1822	12	8205
1853	83	18149
1832	48	17715
1854	440	139691
1868	286	92573
1845	298	53015
1869	33	8145
1848	305	76834
1846	309	64444
1849	337	79515
1847	299	70073
1869	176	28846
1831	48	23394
1869	9	2823
1854	56	7441
1868	21	6928
1864	31	4934
1859	13	3597
1867	429	158041
1840	32	32459
1840	32	32047
1835	18	7085
1866	338	55849
1835	34	10270
1842	52	25719
1828	20	11019
1854	366	50426
1852	201	45794
1853	639	105830
1863	28	14774
1859	627	109383
1863	328	323648
1839	16	9856
1826	158	29747
1815	19	5420
1856	22	12474
1838	866	455752
1868	260	38305
1826	58	14270
1857	529	160234
1860	124	87637
1874	106	17824
1828	191	58956
1877	111	20340
1864	22	4292
1859	53	10725
1848	100	45806
1880	115	21666
1828	135	63837
1845	54	23091
1885	127	24648
1850	338	92180
1853	437	159826
1836	21	14726
1823	157	39743
1866	99	36662
1862	384	91579
1874	14	1614
1866	24	9354
1853	16	6290
1836	16	9278
1822	8	3530
1838	9	7130
1852	280	89313
1849	490	190499
1869	24	14392
1827	217	53264
1827	251	62283
1848	451	105117
1842	557	263238
1820	36	11553
1832	224	78899
1838	8	7377
1848	496	122621
1832	202	64906
1859	106	110102
1828	8	4960
1833	48	20544
1842	562	262536
1836	23	5245
1824	147	34932
1827	37	12365
1871	308	55368
1856	423	98646
1824	122	35862
1866	73	23419
1855	100	47075
1869	28	9380
1849	216	107287
1836	8	2501
1875	468	136201
1858	375	93300
1850	80	121755
1864	372	97706
1853	89	27634
1853	96	18174
1848	88	45776
1852	256	79016
	218	72998
1837	207	43271
1849	99	32743
	241	87429
	263	84176
	247	87813
	224	74242
	310	92166
	316	122134
	380	101125
	314	92759
	291	79131
	261	76688
	272	71792
	283	78529
	384	101421
	401	132982
	349	89642
	392	98995
	318	101679
	319	80776
	400	132658
	327	79464
	384	101011
	247	92096
	422	113427
	250	126699
	293	92464
	416	130933
	376	133486
	424	145717
	501	239821
	778	308744
	754	250788
	739	215753
	965	290355
	748	273492
	822	286886
	760	259278
	774	330360
	798	306683
	785	288253
	806	391416
1857	19	2763
1843	16	2099
1862	36	7257
	93	35943
	92	30865
	2086	542423
	82	27214
	111	34150
	98	36532
	82	19740
	35	9842
	104	30984
	77	28430
	44	13446
1854	9	1208
	69	25220
	115	39962
	100	27084
	123	39472
	48	15427
	109	33425
	45	11523
	29	14264
	25	12695
	34	7783
	34	17112
	87	34044
	129	47213
	114	58957
	110	34728
	72	28145
	102	28227
	87	29139
	32	9010
	24	6733
	20	5286
	14	2611
	18	5208
	18	3946
1872	33	5657
	29	8063
	28	7731
	24	10230
	18	3349
	25	6910
	33	8856
	12	2288
	31	9624
	14	1951
	52	16229
	31	10122
	25	8184
	21	6551
	85	22691
	17	4620
	68	18533
	102	27118
	79	21583
1841	56	26537
	47	26706
	55	21425
1838	24	10187
1838	23	15030
1838	24	10482
1838	24	8559
1838	36	11988
	36	28160
1838	24	10380
1838	24	9528
1838	24	10706
1838	24	8207
1838	24	6416
1838	36	15239
1866	8	2665
	19	9719
	28	5642
1838	25	6616
1853	26	7349
1867	8	3382
	24	4783
	23	4385
1866	8	5436
1838	17	5491
1866	8	3393
	18	5790
	236	75608
1845	30	11506
	35	7402
1845	20	8565
1845	22	9192
1845	31	11476
1845	46	14532
1845	27	11699
1845	50	8800
	18	5439
1845	27	3843
1845	34	9240
1845	32	5668
	8	1403
	18	5457
1845	27	4444
1845	32	3296
1845	30	11129
1845	21	4286
1845	36	9616
1845	20	6240
1845	20	7338
1845	24	3072
1845	26	7635
1845	30	7829
1845	47	13671
1845	21	8839
1845	26	7133
1845	21	5167
1845	23	5389
1845	35	10026
1845	16	7263
	48	17894
	56	21657
1845	21	5732
1845	55	13064
1845	20	3747
1845	20	9705
	56	19234
	57	20692
	67	26901
	45	15361
	72	21609
	162	58106
	44	15220
	123	40981
	49	16454
	57	18576
	156	48299
	156	45978
	110	35862
	155	49046
	174	47088
	186	55701
	144	50267
	97	31593
	175	47843
	158	45591
	143	39925
	175	54172
	131	49069
	130	51152
	225	92401
	161	70887
	155	59959
	94	35614
	115	71124
	140	56066
	16	6143
	12	2507
	235	99965
	21	5454
	219	79342
	16	4541
	9	2142
	8	2294
	13	2274
	17	3814
	17	4914
1857	25	12671
1843	18	5418
1843	16	5034
1843	16	4554
1860	19	2933
1843	34	10970
1843	29	7530
	46	10968
1831	8	1848
	60	14559
1843	40	16029
	88	24012
	64	14039
1843	36	10335
	71	18604
1843	28	8525
1847	22	4055
	62	13565
	58	13059
1831	10	2420
1831	24	6892
	68	16742
1831	11	2288
1846	70	12135
1861	13	2276
1831	32	7130
1857	15	3012
1831	17	3581
1831	17	5879
1831	17	4279
1861	14	1674
1852	25	5340
	27	7020
1831	13	3160
1843	35	4398
1861	12	1220
1831	9	1518
	3	696
1855	40	6822
	12	2090
1866	30	5360
	4	956
	14	4779
	9	2387
1865	47	8903
	8	1154
	15	6158
	20	5445
	18	5264
	23	7645
	21	8472
	15	3760
	17	3561
1868	33	8808
	18	3967
1868	25	9837
	24	9285
	24	8266
	18	4997
1847	28	7270
	21	7287
1859	25	7010
1851	16	3682
	13	3954
	9	1555
	16	4508
	24	3880
	28	7386
	114	35470
1868	16	4874
1871	35	4737
1845	12	5395
1865	46	27506
	20	4081
1842	16	4095
	12	1822
1863	18	3760
1876	48	17076
	45	6876
	28	4971
	24	7064
	16	4406
	42	5675
	16	3953
	23	3638
	17	3570
	21	3192
	23	3637
1849	83	20236
	26	3973
	27	3946
	24	5546
	544	141002
1848	35	7986
	23	3436
	538	142672
1840	16	4969
	62	40532
	532	149493
	552	141928
	535	169865
	516	141175
1833	240	112989
	542	147380
1876	351	138406
1789	615	256913
1867	95	38058
1853	15	2292
	264	48667
	258	55839
	297	62885
1832	250	35160
1876	378	173027
1855	347	124923
	361	128564
1860	8	995
1856	333	147681
1838	298	48990
1826	25	7000
1847	40	21623
1853	62	22394
1851	65	14010
1852	215	46095
1821	32	8249
1864	401	133341
1852	206	29218
1828	25	6035
1870	134	32994
1851	138	72346
1827	9	3777
1832	16	9759
1863	115	46617
1836	14	21817
1866	22	4284
1830	194	95633
1827	16	4156
1849	28	9496
1822	226	28406
1845	66	38319
1834	32	9594
1822	71	14779
1832	107	13205
1858	65	14236
1856	562	517400
1835	301	145493
1838	59	24961
1871	425	100906
1830	20	7154
1852	57	18430
1845	24	12444
1871	348	82390
1826	9	1688
1829	24	6142
1846	66	16202
1836	432	139488
1853	225	81026
1825	41	11539
1864	186	34681
